,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,y
1831,45, Private,98221, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,45, United-States, >50K
1832,43, Private,35910, Assoc-acdm,12, Separated, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
1833,25, State-gov,28986, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
1834,42, Local-gov,253484, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
1835,39, Private,179687, Some-college,10, Separated, Exec-managerial, Not-in-family, Black, Female,4416,0,40, United-States, <=50K
1836,44, Self-emp-inc,252978, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
1837,38, Self-emp-not-inc,65932, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
1838,48, Private,199574, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,8, United-States, <=50K
1839,29, Private,214081, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
1840,44, Private,102982, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,45, United-States, >50K
1841,76, Self-emp-inc,117889, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,10605,0,30, United-States, >50K
1842,63, ?,168943, 11th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States, <=50K
1843,59, Self-emp-inc,96434, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
1844,49, Private,191883, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
1845,33, Private,192412, Prof-school,15, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, >50K
1846,52, Private,124374, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,50, United-States, >50K
1847,54, Self-emp-not-inc,89244, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
1848,24, Private,132196, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
1849,31, Private,279652, Some-college,10, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
1850,55, Private,117614, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
1851,48, Self-emp-not-inc,33339, Masters,14, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
1852,38, Private,159446, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
1853,35, Private,187048, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
1854,32, Private,283300, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
1855,37, Self-emp-not-inc,37308, Some-college,10, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
1856,34, Private,106740, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
1857,37, Private,413178, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
1858,51, Private,178574, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, <=50K
1859,32, Private,102375, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
1860,58, Local-gov,125129, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,3103,0,40, United-States, >50K
1861,40, Private,44371, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
1862,29, Private,162115, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,45, United-States, >50K
1863,41, Private,83842, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
1864,35, Self-emp-not-inc,109099, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
1865,62, Private,76430, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
1866,45, Private,370881, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,40, United-States, <=50K
1867,57, Private,60691, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
1868,23, Self-emp-not-inc,170671, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
1869,20, Private,163870, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,6, United-States, <=50K
1870,59, Private,33358, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
1871,35, Private,170150, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
1872,17, Private,33121, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
1873,43, Private,144943, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, >50K
1874,31, Private,182130, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,20, United-States, >50K
1875,55, Private,99452, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,48, China, <=50K
1876,26, Private,175968, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
1877,40, Private,74669, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, United-States, >50K
1878,37, Private,164961, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
1879,39, Private,359301, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
1880,43, Private,255176, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
1881,36, Private,348992, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
1882,54, Self-emp-not-inc,310574, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
1883,39, Self-emp-not-inc,92475, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,2463,0,45, United-States, <=50K
1884,24, State-gov,249095, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
1885,62, Self-emp-not-inc,125407, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,20, South, <=50K
1886,20, Private,75637, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,5, United-States, <=50K
1887,37, Private,292822, HS-grad,9, Separated, Farming-fishing, Other-relative, Black, Male,0,0,25, Jamaica, <=50K
1888,59, Private,44368, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
1889,19, Private,410319, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,0,0,10, United-States, <=50K
1890,26, Private,90668, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
1891,40, Private,96270, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
1892,41, Private,230644, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
1893,47, Private,262033, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
1894,21, Private,77572, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
1895,28, Private,33674, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
1896,31, Private,188071, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,55, United-States, <=50K
1897,46, Private,282722, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
1898,58, Private,238361, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
1899,18, Private,129514, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
1900,20, Private,238633, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
1901,25, Private,294394, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
1902,28, State-gov,156815, Some-college,10, Divorced, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
1903,49, Self-emp-not-inc,219982, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,60, United-States, >50K
1904,56, State-gov,56397, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
1905,19, Private,226306, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
1906,51, Self-emp-not-inc,164795, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
1907,28, Private,218899, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1908,39, Private,148903, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
1909,66, ?,98116, Bachelors,13, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
1910,55, Private,444372, Some-college,10, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
1911,41, Self-emp-not-inc,36515, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
1912,49, Self-emp-inc,327772, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
1913,50, Self-emp-not-inc,173454, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
1914,25, Private,417331, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
1915,44, Self-emp-not-inc,43097, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
1916,32, Private,277192, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1917,49, Private,323254, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Mexico, <=50K
1918,52, Private,126707, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,4650,0,40, United-States, <=50K
1919,25, Private,196698, 5th-6th,3, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
1920,26, Private,241768, 9th,5, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, Mexico, <=50K
1921,34, Private,312156, 7th-8th,4, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1922,43, Local-gov,242654, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
1923,35, Private,107647, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
1924,44, Self-emp-not-inc,397883, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,32, United-States, <=50K
1925,25, Private,398287, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
1926,37, Private,214813, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
1927,50, Private,305466, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
1928,33, Local-gov,296996, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
1929,48, Private,94809, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,5178,0,50, Puerto-Rico, >50K
1930,23, Private,166337, Some-college,10, Never-married, Exec-managerial, Own-child, Other, Male,0,0,20, United-States, <=50K
1931,38, Private,124589, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
1932,23, Private,403305, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, Peru, <=50K
1933,43, Private,103064, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
1934,57, Private,159912, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
1935,22, Private,143945, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
1936,55, Local-gov,133063, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
1937,44, Self-emp-not-inc,166003, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
1938,23, Private,196385, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
1939,37, Local-gov,618491, Some-college,10, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
1940,26, Self-emp-not-inc,213398, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,35, United-States, <=50K
1941,47, Private,161344, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
1942,57, Self-emp-not-inc,202808, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
1943,42, Private,114032, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
1944,27, Local-gov,171728, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
1945,38, Private,358643, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
1946,20, Self-emp-inc,166678, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
1947,49, Private,166459, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
1948,41, Private,319101, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
1949,21, Private,251696, Assoc-voc,11, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
1950,51, Federal-gov,168285, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
1951,44, Self-emp-inc,171666, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,2559,50, United-States, >50K
1952,49, Private,261885, 11th,7, Divorced, Other-service, Unmarried, White, Female,0,0,40, Columbia, <=50K
1953,27, Private,319143, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
1954,48, Self-emp-not-inc,77840, Some-college,10, Widowed, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
1955,30, Local-gov,129300, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
1956,33, Self-emp-not-inc,257947, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
1957,22, Private,311383, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
1958,27, Private,142603, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
1959,42, Federal-gov,95432, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,5178,0,45, United-States, >50K
1960,41, Self-emp-not-inc,216675, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
1961,28, Private,127302, Assoc-acdm,12, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
1962,23, Private,29980, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,1762,22, United-States, <=50K
1963,71, State-gov,184528, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,0,0,6, United-States, <=50K
1964,49, Self-emp-not-inc,55550, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
